"id_libro","titulo","titulo_norm","nivel","etapa","n_palabras","n_oraciones","long_oracion_media","letras_por_palabra","silabas_por_palabra","ari","rix","flesch_kincaid","fernandez_huerta","szigriszt_pazos","perfil_mu","tokens","tipos","ttr","mtld","hdd","yule_k","entropia_shannon","hapax_ratio","maas","mattr_50","mattr_100","zipf_pendiente","inflesz","prop_ADJ","prop_ADP","prop_ADV","prop_AUX","prop_CCONJ","prop_DET","prop_NOUN","prop_NUM","prop_PRON","prop_PROPN","prop_SCONJ","prop_VERB","n_palabras_anot","razon_sust_verbo","nominalizaciones_x1000","dist_dependencia_media","profundidad_arbol_media","subordinadas_por_oracion","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza","titulo_duplicado","contenido_duplicado"
"L0459","Otra vuelta de tuerca","otra vuelta de tuerca",12,"Media",45268,3363,13.4606006541778,4.43611381108068,1.92486966510559,6.19439637727889,3.02081474873625,12.3730963033754,77.618007426403,73.4550192097437,61.6065220611664,45268,6384,0.141026773880004,71.9207496535016,0.837036111089658,120.463841944355,9.16222278832445,0.573621553884712,0.0392453874032452,0.78336628408406,0.688320972348234,-1.05464285489342,"bastante facil",0.0529579835655275,0.146492724091342,0.0614410064453255,0.0423929655141864,0.0341978781368358,0.157943697534829,0.177323971738023,0.00363241710779862,0.098761877339476,0.0420828811269353,0.0440098341048528,0.138762763294868,45268,1.27789305666401,19.5281435009278,2.53335558628582,4.51557907113463,1.04497354497354,3402,0.00990510017474433,0.193691719611719,0.232510288065844,952,1755,959,1719,1216,1553,965,1943,0.0860603869101428,0.158651238474055,0.0866931838727174,0.1553968540951,0.109925872355813,0.140390526125475,0.0872355812692099,0.175646356897487,FALSE,FALSE
"L0461","Pedro Páramo","pedro paramo",12,"Media",33900,3861,8.78010878010878,4.1669616519174,1.81238938053097,2.58644377058536,1.47966847966848,9.22043711450791,89.1409262124306,85.1430328128116,76.1119654329,33900,5245,0.154719764011799,93.0040132274687,0.85785563776541,96.9931170108161,9.24672555531977,0.584747378455672,0.0394906049491422,0.809263537266194,0.719119256826691,-1.01785419583688,"muy facil",0.0346685614471386,0.128134529413506,0.0798768392693253,0.037806791603754,0.0392278769576931,0.125085117091512,0.158421411019333,0.00275335287325695,0.127601622405779,0.0374515202652693,0.0500932587263523,0.178879118927081,33900,0.885633896060907,5.19174041297935,2.21977363515313,3.82175925925926,0.769547325102881,3888,-0.00946548542931992,0.238575074211088,0.246399176954733,775,1273,657,1171,700,1534,627,1274,0.0967419797778055,0.158906503557608,0.0820122331793783,0.146174010735239,0.087379852702534,0.191486705779553,0.0782673823492697,0.159031331918612,FALSE,FALSE
"L0462","Poemas de amor","poemas de amor",12,"Media",4161,180,23.1166666666667,4.16462388848834,1.81494832972843,9.74371184811343,3.92777777777778,14.8418902907955,74.3641002162942,70.6470523912521,72.6880490820048,4161,1312,0.315308819995193,45.3417644144114,0.863413295964291,88.9261305974539,8.60105862683661,0.680640243902439,0.0382685312052477,0.734241245136186,0.656651895617927,-0.958975540362213,"bastante facil",0.0595065312046444,0.114417029511369,0.0761973875181422,0.0324141267537494,0.0537010159651669,0.133043057571359,0.183841315916788,0.00532172230285438,0.098451862602806,0.0478955007256894,0.0411223996129656,0.154088050314465,4161,1.19309262166405,5.76784426820476,2.66197890507283,6.7,2.28888888888889,180,-0.0302376447168274,0.137927907015886,0.383333333333333,111,149,74,163,147,252,79,132,0.100271002710027,0.134598012646793,0.0668473351400181,0.147244805781391,0.132791327913279,0.227642276422764,0.0713640469738031,0.119241192411924,TRUE,TRUE
"L0463","Siete días de la señora K.","siete dias de la senora k",12,"Media",29005,4170,6.95563549160671,4.5431822099638,1.97641785898983,3.44620595473285,1.59880095923261,10.4444285778066,81.1601802591714,76.7485318933269,66.6509316745838,29005,5544,0.191139458714015,98.3577570546203,0.849203241719232,108.258409458736,9.36159369343395,0.603354978354978,0.0360882680402475,0.816199751346795,0.726569570331389,-0.972798815088384,"bastante facil",0.0598589114046615,0.146621481430251,0.0602738778615395,0.0243101182654402,0.0364824676671969,0.15194688429352,0.227401618369182,0.00352721488346359,0.0814717477003942,0.0188809737879521,0.0307766788851235,0.158448025451276,29005,1.43518114360541,8.82606447164282,2.53251459633582,2.9352983465133,0.457464653726336,4173,0.00172672506073607,0.437837792918087,0.173256649892164,600,1084,490,828,808,967,631,989,0.0937939659215257,0.16945443176489,0.0765984055025793,0.129435672971705,0.126309207440988,0.151164608410192,0.0986399874941379,0.154603720493982,FALSE,FALSE
"L0464","Tres tristes tigres","tres tristes tigres",12,"Media",143187,9073,15.7816598699438,4.29649339674691,1.86698513133175,6.69731383364985,3.19684779014659,12.5952718989928,78.723599052752,74.7401664480879,64.2529640607038,143187,18860,0.131715868060648,61.3953159648606,0.849923160345039,107.036812276178,9.87241150912566,0.608907741251326,0.0331170515450603,0.775846805181104,0.690764844012001,-1.04520417957663,"bastante facil",0.0549683321604504,0.12384236453202,0.0636734693877551,0.0335960591133005,0.0653835327234342,0.135897255453906,0.176805066854328,0.00534834623504574,0.0832371569317382,0.0766361717100633,0.0424630541871921,0.138149190710767,143187,1.27981254138862,7.76606814864478,2.98074815273232,4.65263853696155,1.10928720943043,9077,-0.0309284176933271,0.310040714653151,0.260438470860416,3473,4638,2993,5042,3552,7381,2639,4736,0.100801068090788,0.134614268299762,0.0868694491205666,0.146340047599698,0.103093980379637,0.214227665873338,0.0765948801300285,0.137458640506182,FALSE,FALSE
"L0465","Un tranvía llamado deseo","un tranvia llamado deseo",12,"Media",37356,4053,9.21687638786084,4.37137273798051,1.85721169290074,3.76760378981863,1.99333826794967,9.91967976749445,86.0060845103376,81.9138351444232,68.0815645952606,37356,4962,0.132830067459043,64.8729154550521,0.833600829946153,116.763279799799,8.90860654015891,0.563885530028214,0.0419345406387578,0.772389631972517,0.668809082856869,-1.05030831436407,"muy facil",0.0372897748643275,0.137794852506582,0.0540809198860889,0.0298748052227177,0.0350599108054376,0.14185159314384,0.17803986889474,0.00263285153941218,0.101445381763473,0.101096125947021,0.0261941862339477,0.154639729192413,37356,1.15132036136206,6.26405396723418,2.49546601008888,4.00493218249075,0.533415536374846,4055,0.0125034669203451,0.236384691956502,0.208384710234279,703,1053,620,919,826,1211,664,1141,0.0985007706319182,0.147540983606557,0.086871234412218,0.128765587781981,0.115734902620149,0.169679136892252,0.0930362897576012,0.159871094297324,FALSE,FALSE
"L0466","Una historia del mundo en diez capítulos y medio","una historia del mundo en diez capitulos y medio",12,"Media",110799,7359,15.0562576437016,4.60812823220426,1.98255399416962,7.80241279553287,3.66557956244055,13.6760776122452,72.529377553247,68.2656285195309,57.0636444629656,110799,14378,0.129766514138214,84.5548963722206,0.84645439394083,112.168813005578,9.81074207308711,0.545973014327445,0.0348499016812836,0.797384920993296,0.707759891598951,-0.99414171775513,"bastante facil",0.0586246896126729,0.1434306635492,0.0646511880811266,0.0452848313486669,0.0401283236365614,0.150173091910898,0.19067297409965,0.00604462327587769,0.0803110216953945,0.0379714715531147,0.0447773367407971,0.13792978449604,110799,1.38239159001314,14.8376790404246,2.57051449338398,4.78841719788417,1.1443103214431,7373,0.0087309479794718,0.228526122067995,0.262444052624441,2835,4278,2478,4101,2823,3923,2174,5358,0.101358598498391,0.152949588845191,0.0885949231319271,0.146621380050054,0.100929567393636,0.140257418662853,0.077726135144798,0.19156238827315,FALSE,FALSE
"L0467","Una sombra ya pronto serás","una sombra ya pronto seras",12,"Media",60298,4817,12.5177496367033,4.18416862914193,1.85419085210123,4.53630906161015,2.28876894332572,11.1713744131088,82.8204442444888,78.80116027739,66.9891268317716,60298,7269,0.120551262065077,89.9568223600553,0.828263335508243,122.879345122515,9.14798303397128,0.540789654698033,0.0402090211046156,0.806569735597128,0.711550524095077,-1.0043745809632,"bastante facil",0.0349842570843121,0.133773135422393,0.0564246089259833,0.0334516134406184,0.0508271277924934,0.146950538924151,0.176337314874973,0.00486447765172339,0.109034267912773,0.0300531427524281,0.0441801189464741,0.179119396271678,60298,0.984468005952381,5.53915552754652,2.2475624042534,4.59186215486818,1.02781814407307,4817,0.00328374032516684,0.196140596675401,0.272991488478306,1277,1909,943,1758,1056,1926,1126,1942,0.106978302756136,0.159922928709056,0.0789980732177264,0.14727318421714,0.0884644383010807,0.161347072128676,0.0943285582642205,0.162687442405965,FALSE,FALSE
"L0468","Veinticuatro horas en la vida de una mujer","veinticuatro horas en la vida de una mujer",12,"Media",23561,1456,16.1820054945055,4.70459657909257,2.03692542761343,8.81965263477874,4.29052197802198,14.7567021886956,68.1188287387987,63.7525403651779,55.6635252378056,23561,5087,0.215907643987946,102.303971965553,0.852759484105354,104.697082636913,9.39407734427084,0.621977589935129,0.0348257620872675,0.817407281388185,0.73179439092998,-0.992348782724364,"normal",0.0749797984093905,0.158380470378089,0.0723854888784927,0.0227959001403479,0.0426572534342704,0.157317228767065,0.198911240590312,0.00693233530387445,0.0852294475396589,0.0106324161102369,0.0314719516863012,0.138306468761961,23561,1.43819188191882,20.7546368999618,2.67545804116716,5.02815934065934,1.17925824175824,1456,-0.0116272453748998,0.269177733418889,0.337912087912088,857,1071,643,1198,743,1120,644,935,0.11884620718347,0.148523089724033,0.0891693246429067,0.166135071418666,0.103037026764665,0.155318263763694,0.0893080016641243,0.129663014838441,FALSE,FALSE
"L0469","Alí Baba y los cuarenta ladrones (Las mil y una noches)","ali baba y los cuarenta ladrones las mil y una noches",5,"Basica superior",3120,160,19.5,4.22596153846154,1.85512820512821,8.22427884615385,3.7,13.9055128205128,75.6423076923077,71.7605128205128,70.2462054605713,3120,979,0.313782051282051,78.4799823104553,0.81946351078835,131.778024326101,8.11485152124146,0.672114402451481,0.0412291838932055,0.791957017258229,0.688288646143681,-1.01394887955233,"bastante facil",0.0311096856959589,0.147851186658114,0.0484284797947402,0.0275817831943554,0.0487491982039769,0.156189865298268,0.201731879409878,0.00801796023091726,0.0849903784477229,0.0516356638871071,0.0352790250160359,0.158434894162925,3120,1.27327935222672,4.16666666666667,2.66858108108108,5.5,1.5125,160,-0.0407856545217562,0.179736224256157,0.4125,107,112,120,167,48,154,91,131,0.11505376344086,0.120430107526882,0.129032258064516,0.179569892473118,0.0516129032258065,0.165591397849462,0.0978494623655914,0.140860215053763,FALSE,FALSE
"L0470","Amor a la vida","amor a la vida",5,"Basica superior",2035,123,16.5447154471545,4.45257985257985,1.96511056511057,7.81400882922834,3.80487804878049,14.0507436926949,72.0577563372685,67.8638963464573,60.2453138284445,2035,795,0.390663390663391,70.2663252325302,0.811977815578385,144.976426057507,7.9986650754895,0.727044025157233,0.0372898746308861,0.772104733131916,0.68080061983472,-1.06882798339849,"bastante facil",0.057002457002457,0.156756756756757,0.0476658476658477,0.0226044226044226,0.0599508599508599,0.171498771498771,0.211302211302211,0.00687960687960688,0.0668304668304668,0.0196560196560197,0.030958230958231,0.148894348894349,2035,1.41914191419142,11.7936117936118,2.45502092050209,4.96850393700787,1.03937007874016,127,-0.0230902299473059,0.134768668507396,0.362204724409449,51,87,50,101,46,79,43,90,0.093235831809872,0.159049360146252,0.0914076782449726,0.184643510054845,0.0840950639853748,0.144424131627057,0.0786106032906764,0.164533820840951,FALSE,FALSE
"L0473","Después de veinte años","despues de veinte anos",5,"Basica superior",1294,116,11.1551724137931,4.50695517774343,1.95054095826893,5.37534509406811,2.28448275862069,11.7769005489527,78.429266641795,74.1611258860524,66.9157465088862,1294,534,0.412673879443586,100.7369443085,0.857388389534629,99.2214691991811,7.95207278566187,0.707865168539326,0.0396930672359696,0.827807228915662,0.737046025104604,-0.755960357645171,"bastante facil",0.0589604344453064,0.138867339022498,0.0605120248254461,0.0442203258339798,0.0310318076027929,0.162916989914663,0.199379363847944,0.021722265321955,0.0636152055857254,0.0418929402637704,0.034910783553142,0.141970519782777,1294,1.40437158469945,1.54559505409583,2.43039049235993,4.23076923076923,0.709401709401709,117,0.0968367081449258,0.313798921673103,0.102564102564103,12,86,14,42,49,22,33,115,0.032171581769437,0.230563002680965,0.0375335120643432,0.112600536193029,0.131367292225201,0.0589812332439678,0.0884718498659517,0.308310991957105,FALSE,FALSE
"L0474","El asno descontento","el asno descontento",5,"Basica superior",208,10,20.8,4.37980769230769,1.86538461538462,9.59889423076923,4.4,14.5335384615385,73.7009230769231,69.8215384615385,65.6815542730377,208,129,0.620192307692308,87.3492822966507,0.8308933169614,121.579142011834,6.55247920799485,0.767441860465116,0.0386111110556803,0.793333333333332,0.690275229357799,NA,"bastante facil",0.0676328502415459,0.120772946859903,0.0434782608695652,0.0338164251207729,0.0531400966183575,0.135265700483092,0.193236714975845,0,0.0772946859903382,0.0821256038647343,0.0676328502415459,0.1256038647343,208,1.53846153846154,24.0384615384615,2.82323232323232,5.6,2.1,10,-0.0448671023965142,0.175663368381438,0.5,6,8,9,5,6,9,2,6,0.117647058823529,0.156862745098039,0.176470588235294,0.0980392156862745,0.117647058823529,0.176470588235294,0.0392156862745098,0.117647058823529,FALSE,FALSE
"L0475","El burro que acarrea sal","el burro que acarrea sal",5,"Basica superior",214,9,23.7777777777778,4.01401869158879,1.77102803738318,9.36491692627207,3.77777777777778,14.5814641744548,76.324984423676,72.7221754932503,59.1207752152393,214,100,0.467289719626168,45.1509311530725,0.725485308410504,230.587824264128,5.94821438665098,0.7,0.0608404007178829,0.71709090909091,0.582608695652174,NA,"bastante facil",0.0467289719626168,0.182242990654206,0.0514018691588785,0.0233644859813084,0.0514018691588785,0.177570093457944,0.219626168224299,0,0.0700934579439252,0.0233644859813084,0.0186915887850467,0.135514018691589,214,1.62068965517241,0,2.60975609756098,6.11111111111111,1.66666666666667,9,-0.0117729492729493,0.0843973804768254,0.444444444444444,3,12,6,13,6,10,9,9,0.0441176470588235,0.176470588235294,0.0882352941176471,0.191176470588235,0.0882352941176471,0.147058823529412,0.132352941176471,0.132352941176471,FALSE,FALSE
"L0476","El día que Txeg Txeg y Kay Kay no se saludaron","el dia que txeg txeg y kay kay no se saludaron",5,"Basica superior",479,28,17.1071428571429,4.41753653444676,1.78288100208768,7.93016850581569,3.64285714285714,12.1197815389204,82.4178541604533,78.6543707127945,70.7102812605518,479,230,0.480167014613779,55.2270117781795,0.810688808499296,129.880884410371,7.00123080600021,0.739130434782609,0.0443483958541249,0.778232558139535,0.665842105263157,NA,"bastante facil",0.0334029227557411,0.139874739039666,0.0334029227557411,0.0167014613778706,0.058455114822547,0.160751565762004,0.231732776617954,0.00208768267223382,0.0605427974947808,0.0688935281837161,0.0334029227557411,0.160751565762004,479,1.44155844155844,16.7014613778706,2.33481152993348,4.475,0.925,40,0.0407642534743677,0.102495607066001,0.125,10,21,2,12,19,9,7,23,0.0970873786407767,0.203883495145631,0.0194174757281553,0.116504854368932,0.184466019417476,0.087378640776699,0.0679611650485437,0.223300970873786,FALSE,FALSE
"L0477","El hombre que contaba Historias","el hombre que contaba historias",5,"Basica superior",228,14,16.2857142857143,4.10087719298246,1.73245614035088,6.02798872180451,2.57142857142857,11.2044110275689,86.2812030075188,82.6172681704261,74.2841810724827,228,104,0.456140350877193,65.7914402313229,0.775810666586352,160.049245921822,6.2018599997372,0.519230769230769,0.0613148006285108,0.769720670391061,0.612325581395349,NA,"muy facil",0.0131578947368421,0.153508771929825,0.0350877192982456,0.0263157894736842,0.0307017543859649,0.206140350877193,0.236842105263158,0.0131578947368421,0.0482456140350877,0.0307017543859649,0.0526315789473684,0.153508771929825,228,1.54285714285714,0,2.83644859813084,4.92857142857143,1.21428571428571,14,0.0326726844583987,0.133745294225683,0.214285714285714,1,15,1,12,4,3,2,12,0.02,0.3,0.02,0.24,0.08,0.06,0.04,0.24,FALSE,FALSE
"L0478","El lobo y el cabrito","el lobo y el cabrito",5,"Basica superior",304,14,21.7142857142857,4.48026315789474,1.96052631578947,10.5291823308271,5.07142857142857,16.0127819548872,67.0598496240602,62.9799248120301,69.9221151183134,304,159,0.523026315789474,69.1429821283731,0.798819701387116,150.406855955679,6.63122481230573,0.748427672955975,0.0456596800192158,0.776784313725491,0.673170731707317,NA,"normal",0.0462046204620462,0.145214521452145,0.0462046204620462,0.0429042904290429,0.0297029702970297,0.181518151815182,0.194719471947195,0.0033003300330033,0.0792079207920792,0.0066006600660066,0.0462046204620462,0.178217821782178,304,1.09259259259259,3.28947368421053,2.51034482758621,6.57142857142857,2.78571428571429,14,-0.0141108403278789,0.11799844819447,0.5,7,9,5,12,7,12,5,12,0.101449275362319,0.130434782608696,0.072463768115942,0.173913043478261,0.101449275362319,0.173913043478261,0.072463768115942,0.173913043478261,FALSE,FALSE
"L0479","El oso, la mona y el cerdo","el oso la mona y el cerdo",5,"Basica superior",161,15,10.7333333333333,3.92546583850932,1.73291925465839,2.42561076604555,1.4,9.04444720496895,91.9168447204969,88.1407971014493,86.444421789513,161,108,0.670807453416149,103.287234042553,0.851182820864692,97.9900466802978,6.42885135378407,0.796296296296296,0.0356055967509347,0.874464285714287,0.768709677419354,NA,"muy facil",0.05,0.0875,0.11875,0.025,0.04375,0.1625,0.20625,0.00625,0.075,0.025,0.0375,0.1625,161,1.26923076923077,6.2111801242236,2.75342465753425,4.53333333333333,0.666666666666667,15,-0.0662033645366979,0.205969264279105,0.333333333333333,7,6,16,9,6,14,3,10,0.0985915492957746,0.0845070422535211,0.225352112676056,0.126760563380282,0.0845070422535211,0.197183098591549,0.0422535211267606,0.140845070422535,FALSE,FALSE
